countryname,country,goalname,goal,indicatorname,indicator,social_groupname,social_group,units,scale,frequency,date,value
Kenya,25,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Prevalence of underweight children under-five years of age  (%),20266005,Women,20136705,,true,A,1996-01-01,22.5
Kenya,25,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Prevalence of underweight children under-five years of age  (%),20266005,Women,20136705,,true,A,1998-01-01,6
Kenya,25,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Prevalence of underweight children under-five years of age  (%),20266005,Women,20136705,,true,A,2001-01-01,27.9
Kenya,25,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Prevalence of underweight children under-five years of age  (%),20266005,Women,20136705,,true,A,2002-01-01,21
Kenya,25,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Prevalence of underweight children under-five years of age  (%),20266005,Women,20136705,,true,A,2004-01-01,19
Kenya,25,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Prevalence of underweight children under-five years of age  (%),20266005,Women,20136705,,true,A,2006-01-01,17.8
Kenya,25,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Prevalence of underweight children under-five years of age  (%),20266005,Women,20136705,,true,A,2007-01-01,17.8
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1991-01-01,76.6
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1992-01-01,76.6
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1993-01-01,76.5
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1994-01-01,76.5
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1995-01-01,76.6
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1996-01-01,76.5
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1997-01-01,76.4
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1998-01-01,76.4
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1999-01-01,76.3
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2000-01-01,76.2
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2001-01-01,75.9
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2002-01-01,75.6
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2003-01-01,75.3
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2004-01-01,75
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2005-01-01,74.7
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2006-01-01,74.4
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2007-01-01,74.4
Burkina Faso,5,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2008-01-01,74.2
Somalia,44,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of marine areas protected to territorial waters (%),20269805,Total,20137105,,true,A,1990-01-01,0.2
Somalia,44,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of marine areas protected to territorial waters (%),20269805,Total,20137105,,true,A,2000-01-01,0.2
Somalia,44,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of marine areas protected to territorial waters (%),20269805,Total,20137105,,true,A,2006-01-01,0.2
Somalia,44,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of marine areas protected to territorial waters (%),20269805,Total,20137105,,true,A,2007-01-01,0.2
Somalia,44,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of marine areas protected to territorial waters (%),20269805,Total,20137105,,true,A,2008-01-01,0.2
Kenya,25,Goal 2: Achieve universal primary education,KN.1000010,"Literacy rate of 15-24 year-olds,  (%)",20266605,Men,20136605,,true,A,1990-01-01,78.9
Kenya,25,Goal 2: Achieve universal primary education,KN.1000010,"Literacy rate of 15-24 year-olds,  (%)",20266605,Men,20136605,,true,A,2000-01-01,75.4
Kenya,25,Goal 2: Achieve universal primary education,KN.1000010,"Literacy rate of 15-24 year-olds,  (%)",20266605,Men,20136605,,true,A,2001-01-01,76
Kenya,25,Goal 2: Achieve universal primary education,KN.1000010,"Literacy rate of 15-24 year-olds,  (%)",20266605,Men,20136605,,true,A,2003-01-01,67.3
Kenya,25,Goal 2: Achieve universal primary education,KN.1000010,"Literacy rate of 15-24 year-olds,  (%)",20266605,Men,20136605,,true,A,2004-01-01,67.3
Kenya,25,Goal 2: Achieve universal primary education,KN.1000010,"Literacy rate of 15-24 year-olds,  (%)",20266605,Men,20136605,,true,A,2007-01-01,82.5
Gambia,21,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,"Incidence, prevalence and death rates associated with tuberculosis per 100,000 population",20268805,Total,20137105,,true,A,1990-01-01,185.2
Gambia,21,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,"Incidence, prevalence and death rates associated with tuberculosis per 100,000 population",20268805,Total,20137105,,true,A,2001-01-01,225.3
Gambia,21,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,"Incidence, prevalence and death rates associated with tuberculosis per 100,000 population",20268805,Total,20137105,,true,A,2002-01-01,185.2
Gambia,21,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,"Incidence, prevalence and death rates associated with tuberculosis per 100,000 population",20268805,Total,20137105,,true,A,2003-01-01,185.2
Gambia,21,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,"Incidence, prevalence and death rates associated with tuberculosis per 100,000 population",20268805,Total,20137105,,true,A,2004-01-01,185.2
Gambia,21,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,"Incidence, prevalence and death rates associated with tuberculosis per 100,000 population",20268805,Total,20137105,,true,A,2005-01-01,185.2
Gambia,21,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,"Incidence, prevalence and death rates associated with tuberculosis per 100,000 population",20268805,Total,20137105,,true,A,2007-01-01,248.5
Gambia,21,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,"Incidence, prevalence and death rates associated with tuberculosis per 100,000 population",20268805,Total,20137105,,true,A,2008-01-01,253.4
Mauritius,33,Goal 7: Ensure environmental sustainability,KN.1000060,"Carbon dioxide emissions, Thousand metric tons",20269305,Total,20137105,,true,A,1990-01-01,748.36
Mauritius,33,Goal 7: Ensure environmental sustainability,KN.1000060,"Carbon dioxide emissions, Thousand metric tons",20269305,Total,20137105,,true,A,1995-01-01,1517.1
Mauritius,33,Goal 7: Ensure environmental sustainability,KN.1000060,"Carbon dioxide emissions, Thousand metric tons",20269305,Total,20137105,,true,A,2000-01-01,2227.6
Mauritius,33,Goal 7: Ensure environmental sustainability,KN.1000060,"Carbon dioxide emissions, Thousand metric tons",20269305,Total,20137105,,true,A,2001-01-01,2363.2
Mauritius,33,Goal 7: Ensure environmental sustainability,KN.1000060,"Carbon dioxide emissions, Thousand metric tons",20269305,Total,20137105,,true,A,2002-01-01,2408.4
Mauritius,33,Goal 7: Ensure environmental sustainability,KN.1000060,"Carbon dioxide emissions, Thousand metric tons",20269305,Total,20137105,,true,A,2003-01-01,2545.6
Mauritius,33,Goal 7: Ensure environmental sustainability,KN.1000060,"Carbon dioxide emissions, Thousand metric tons",20269305,Total,20137105,,true,A,2004-01-01,2572
Mauritius,33,Goal 7: Ensure environmental sustainability,KN.1000060,"Carbon dioxide emissions, Thousand metric tons",20269305,Total,20137105,,true,A,2005-01-01,2772.6
Mauritius,33,Goal 7: Ensure environmental sustainability,KN.1000060,"Carbon dioxide emissions, Thousand metric tons",20269305,Total,20137105,,true,A,2006-01-01,3155.6
Mauritius,33,Goal 7: Ensure environmental sustainability,KN.1000060,"Carbon dioxide emissions, Thousand metric tons",20269305,Total,20137105,,true,A,2007-01-01,3225.6
Mauritius,33,Goal 7: Ensure environmental sustainability,KN.1000060,"Carbon dioxide emissions, Thousand metric tons",20269305,Total,20137105,,true,A,2008-01-01,3264.1
Cote d'Ivoire,14,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of Total water resources used (%),20269705,Total,20137105,,true,A,2005-01-01,5.6
Ethiopia,19,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,HIV prevalence among population aged 15-24 years (%),20267905,Women,20136705,,true,A,1990-01-01,0.9
Ethiopia,19,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,HIV prevalence among population aged 15-24 years (%),20267905,Women,20136705,,true,A,2000-01-01,4.5
Ethiopia,19,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,HIV prevalence among population aged 15-24 years (%),20267905,Women,20136705,,true,A,2005-01-01,8.6
Ethiopia,19,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,HIV prevalence among population aged 15-24 years (%),20267905,Women,20136705,,true,A,2007-01-01,5.6
Seychelles,42,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,2000-01-01,82.5
Seychelles,42,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Tuberculosis detection rate under DOTS (%),20268905,Total,20137105,,true,A,2005-01-01,62.1
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,1990-01-01,91.1
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,1991-01-01,94.4
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,1992-01-01,96.1
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,1993-01-01,96.2
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,1994-01-01,97.4
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,1995-01-01,98.1
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,1996-01-01,97.2
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,1997-01-01,97.4
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,1998-01-01,98.1
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,1999-01-01,99.3
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,2000-01-01,99.7
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,2001-01-01,98.9
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,2002-01-01,98.8
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,2003-01-01,98.3
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,2004-01-01,99.1
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,2005-01-01,99.2
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,2006-01-01,99.5
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,2007-01-01,99.4
Mauritius,33,Goal 5: Improve maternal health,KN.1000040,Proportion of births attended by skilled health personnel,20267605,Total,20137105,,true,A,2008-01-01,99.5
Zimbabwe,53,Goal 7: Ensure environmental sustainability,KN.1000060,Carbon dioxide emissions per capita Metric tons,20269405,Total,20137105,,true,A,1990-01-01,1.59
Zimbabwe,53,Goal 7: Ensure environmental sustainability,KN.1000060,Carbon dioxide emissions per capita Metric tons,20269405,Total,20137105,,true,A,2000-01-01,1.17
Zimbabwe,53,Goal 7: Ensure environmental sustainability,KN.1000060,Carbon dioxide emissions per capita Metric tons,20269405,Total,20137105,,true,A,2001-01-01,1.59
Zimbabwe,53,Goal 7: Ensure environmental sustainability,KN.1000060,Carbon dioxide emissions per capita Metric tons,20269405,Total,20137105,,true,A,2002-01-01,1.59
Zimbabwe,53,Goal 7: Ensure environmental sustainability,KN.1000060,Carbon dioxide emissions per capita Metric tons,20269405,Total,20137105,,true,A,2003-01-01,1.59
Zimbabwe,53,Goal 7: Ensure environmental sustainability,KN.1000060,Carbon dioxide emissions per capita Metric tons,20269405,Total,20137105,,true,A,2004-01-01,1.59
Zimbabwe,53,Goal 7: Ensure environmental sustainability,KN.1000060,Carbon dioxide emissions per capita Metric tons,20269405,Total,20137105,,true,A,2005-01-01,0.88
Zimbabwe,53,Goal 7: Ensure environmental sustainability,KN.1000060,Carbon dioxide emissions per capita Metric tons,20269405,Total,20137105,,true,A,2006-01-01,0.84
Botswana,4,Goal 7: Ensure environmental sustainability,KN.1000060,"Carbon dioxide emissions, Thousand metric tons",20269305,Total,20137105,,true,A,1999-01-01,4272
Botswana,4,Goal 7: Ensure environmental sustainability,KN.1000060,"Carbon dioxide emissions, Thousand metric tons",20269305,Total,20137105,,true,A,2000-01-01,2171
Botswana,4,Goal 7: Ensure environmental sustainability,KN.1000060,"Carbon dioxide emissions, Thousand metric tons",20269305,Total,20137105,,true,A,2001-01-01,2171
Botswana,4,Goal 7: Ensure environmental sustainability,KN.1000060,"Carbon dioxide emissions, Thousand metric tons",20269305,Total,20137105,,true,A,2002-01-01,2171
Botswana,4,Goal 7: Ensure environmental sustainability,KN.1000060,"Carbon dioxide emissions, Thousand metric tons",20269305,Total,20137105,,true,A,2003-01-01,2171
Botswana,4,Goal 7: Ensure environmental sustainability,KN.1000060,"Carbon dioxide emissions, Thousand metric tons",20269305,Total,20137105,,true,A,2004-01-01,4525
